"ID","가맹점ID","거래일자","구매금액","적립포인트","사용포인트"
"Q56558952","D","20140925","4200","42","0"
"Q63055965","A","20140816","20000","120","0"
"Q96511763","A","20140716","1830","1","0"
"Q93567295","B","20140829","57801","52","0"
"Q93567295","B","20140907","42230","42","0"
"Q62692862","A","20140711","89000","89","0"
"Q62692862","B","20140711","34840","34","0"
"Q62692862","A","20140922","229000","229","0"
"Q62692862","B","20140922","133600","133","0"
"Q31910968","A","20140430","133730","124","4730"
"Q31910968","B","20140430","12000","12","0"
"Q31910968","B","20140510","32500","32","0"
"Q31910968","A","20140529","89900","89","0"
"Q31910968","B","20140719","19600","19","0"
"Q31910968","A","20140802","39000","39","0"
"Q31910968","A","20140822","84000","84","0"
"Q31910968","B","20140822","15600","15","0"
"Q31910968","B","20140916","12000","12","0"
"Q31910968","A","20140919","18000","18","0"
"Q31910968","B","20140919","3000","3","0"
"Q31910968","A","20140927","59700","59","0"
"Q75338195","B","20140816","11000","11","0"
"Q75338195","E","20140920","9800","140","0"
"Q54230986","B","20140404","22850","22","0"
"Q54230986","B","20140410","18020","18","0"
"Q54230986","B","20140411","12500","12","0"
"Q54230986","B","20140503","15480","15","0"
"Q54230986","B","20140522","7740","7","0"
"Q54230986","B","20140602","27650","27","0"
"Q54230986","B","20140704","22150","110","0"
"Q54230986","B","20140721","18350","90","0"
"Q54230986","B","20140803","16170","80","0"
"Q54230986","B","20140810","185890","925","0"
"Q54230986","B","20140907","70870","350","0"
"Q72318638","A","20140822","150500","150","0"
"Q23448583","D","20140414","5350","53","0"
"Q23448583","D","20140426","5800","58","0"
"Q23448583","A","20140429","40900","40","0"
"Q23448583","E","20140502","12450","124","0"
"Q23448583","D","20140523","1200","12","0"
"Q23448583","D","20140530","2700","27","0"
"Q23448583","D","20140602","2000","20","0"
"Q23448583","D","20140604","6450","64","0"
"Q23448583","D","20140610","4500","45","0"
"Q23448583","D","20140611","1650","16","0"
"Q23448583","D","20140612","1650","16","0"
"Q23448583","D","20140619","6000","60","0"
"Q23448583","D","20140620","3200","32","0"
"Q23448583","D","20140622","1000","10","0"
"Q23448583","D","20140627","2350","23","0"
"Q23448583","D","20140630","1650","16","0"
"Q23448583","D","20140701","3250","32","0"
"Q23448583","D","20140705","3450","34","0"
"Q23448583","D","20140716","1650","16","0"
"Q23448583","D","20140727","3400","34","0"
"Q23448583","A","20140813","58000","58","0"
"Q23448583","D","20140813","1000","10","0"
"Q23448583","D","20140824","5500","55","0"
"Q62001798","A","20140406","212400","212","0"
"Q62001798","B","20140622","9800","9","0"
"Q62001798","A","20140803","370680","369","0"
"Q62001798","A","20140910","123300","122","0"
"Q62001798","A","20140922","136400","136","0"
"Q55700777","A","20140419","12000","12","0"
"Q55700777","D","20140502","11350","170","0"
"Q55700777","B","20140620","32800","32","0"
"Q55700777","B","20140712","11600","11","0"
"Q55700777","C","20140717","1600","8","0"
"Q55700777","C","20140721","5400","27","0"
"Q55700777","A","20140729","28620","28","0"
"Q55700777","A","20140815","143400","143","0"
"Q55700777","A","20140826","142500","142","0"
"Q34786399","C","20140621","5100","25","0"
"Q34786399","C","20140816","1350","6","0"
"Q34786399","C","20140824","4900","24","0"
"Q34786399","C","20140921","5300","26","0"
"Q04141345","A","20140404","188900","188","0"
"Q04141345","E","20140408","8950","89","0"
"Q04141345","A","20140417","38500","38","0"
"Q04141345","E","20140420","4700","47","0"
"Q04141345","A","20140426","29000","29","0"
"Q04141345","A","20140501","6200","6","0"
"Q04141345","A","20140507","25000","25","0"
"Q04141345","A","20140516","11500","11","0"
"Q04141345","E","20140629","4200","42","0"
"Q04141345","A","20140709","39000","39","0"
"Q04141345","A","20140721","79000","79","0"
"Q04141345","A","20140726","59000","59","0"
"Q04141345","A","20140815","20250","20","0"
"Q04141345","A","20140819","68000","68","0"
"Q04141345","A","20140919","22500","22","0"
"Q14250651","B","20140518","31740","31","0"
"Q55789796","B","20140519","10650","10","0"
"Q55789796","A","20140610","9700","9","0"
"Q55789796","B","20140618","10010","10","0"
"Q55789796","A","20140915","24960","24","0"
"Q36886485","E","20140422","8950","89","0"
"Q30830726","A","20140424","35000","35","0"
"Q30830726","A","20140428","61050","61","0"
"Q30830726","A","20140516","47000","46","0"
"Q30830726","B","20140526","154690","154","0"
"Q30830726","A","20140613","129350","129","0"
"Q30830726","A","20140704","61320","61","0"
"Q30830726","A","20140715","20900","20","0"
"Q30830726","A","20140729","75500","74","0"
"Q30830726","A","20140731","52200","52","0"
"Q30830726","A","20140826","97000","97","0"
"Q30830726","A","20140904","9000","9","0"
"Q30830726","A","20140916","104060","103","0"
"Q82761512","D","20140422","1350","13","0"
"Q82761512","C","20140601","4700","23","0"
"Q14885893","E","20140728","4750","47","0"
"Q05218299","D","20140829","5050","50","0"
"Q23582225","B","20140528","27000","115","2000"
"Q23582225","B","20140718","9900","45","0"
"Q23582225","B","20140916","16000","80","0"
"Q23582225","D","20140916","3650","36","0"
"Q88255787","D","20140420","12200","122","0"
"Q88255787","E","20140527","7450","74","0"
"Q88255787","A","20140531","19900","19","0"
"Q88255787","A","20140605","8000","8","0"
"Q67712617","A","20140430","13000","13","0"
"Q67712617","A","20140518","125000","125","0"
"Q67712617","A","20140816","23670","23","0"
"Q67712617","A","20140830","2800","2","0"
"Q67712617","A","20140909","147000","147","0"
"Q67712617","B","20140909","43750","43","0"
"Q76684389","D","20140425","1650","16","0"
"Q76684389","E","20140502","3750","37","0"
"Q76684389","D","20140607","5050","50","0"
"Q76684389","A","20140825","278000","378","0"
"Q76684389","A","20140914","49000","49","0"
"Q76684389","D","20140918","8250","82","0"
"Q76684389","A","20140920","59000","59","0"
"Q76684389","A","20140921","59000","59","0"
"Q85118493","A","20140426","360000","360","0"
"Q85118493","B","20140506","35800","35","0"
"Q99135791","A","20140601","29450","29","0"
"Q99135791","E","20140908","3750","37","0"
"Q99135791","A","20140914","69300","125","0"
"Q62602170","D","20140712","12800","128","0"
"Q94316869","D","20140607","4100","41","0"
"Q94316869","A","20140726","110000","110","0"
"Q94316869","A","20140918","89800","89","0"
"Q05916472","A","20140404","250000","250","0"
"Q05916472","D","20140426","8300","83","0"
"Q05916472","A","20140720","18000","18","0"
"Q05916472","A","20140725","134000","134","0"
"Q15343480","A","20140625","22000","22","0"
"Q15343480","A","20140705","112000","112","0"
"Q87922999","A","20140822","85000","425","0"
"Q87922999","E","20140823","9350","93","0"
"Q05954389","A","20140606","19000","19","0"
"Q05954389","D","20140612","7500","112","0"
"Q05954389","D","20140629","14100","162","0"
"Q05954389","A","20140701","25400","25","0"
"Q05954389","D","20140829","12150","121","0"
"Q88981516","A","20140418","119000","119","0"
"Q88981516","A","20140420","79000","79","0"
"Q88981516","A","20140504","136700","135","0"
"Q88981516","A","20140506","29900","29","0"
"Q88981516","A","20140510","17000","17","0"
"Q88981516","A","20140512","24900","24","0"
"Q88981516","A","20140613","68000","68","0"
"Q88981516","E","20140617","5250","52","0"
"Q88981516","E","20140628","9900","99","0"
"Q88981516","A","20140629","83600","83","0"
"Q88981516","E","20140703","5250","52","0"
"Q88981516","A","20140729","22500","21","0"
"Q88981516","D","20140804","13150","131","0"
"Q88981516","A","20140807","77000","77","0"
"Q88981516","E","20140813","3750","56","0"
"Q88981516","A","20140909","271100","1023","0"
"Q88981516","E","20140909","14100","140","0"
"Q88981516","A","20140910","214000","214","0"
"Q92567484","D","20140409","11850","118","0"
"Q92567484","D","20140422","4800","48","0"
"Q92567484","D","20140428","7500","75","0"
"Q92567484","D","20140603","6750","67","0"
"Q92567484","D","20140609","5750","57","0"
"Q92567484","D","20140627","3800","38","0"
"Q92567484","D","20140703","7750","77","0"
"Q92567484","D","20140718","7900","79","0"
"Q92567484","D","20140722","9150","91","0"
"Q92567484","D","20140730","6200","62","0"
"Q53814055","B","20140831","256040","256","0"
"Q53814055","B","20140916","34630","34","0"
"Q78494015","A","20140419","155900","255","0"
"Q36397151","D","20140522","3800","38","0"
"Q36397151","B","20140811","33410","32","0"
"Q36397151","D","20140908","14600","146","0"
"Q35612869","E","20140526","11600","116","0"
"Q35612869","E","20140724","16950","169","0"
"Q35612869","E","20140725","6700","67","0"
"Q35612869","E","20140807","15050","150","0"
"Q35612869","E","20140808","20200","202","0"
"Q35612869","E","20140811","9350","93","0"
"Q35612869","E","20140812","5700","57","0"
"Q35612869","E","20140813","5700","57","0"
"Q35612869","E","20140818","8850","88","0"
"Q35612869","E","20140819","8850","88","0"
"Q35612869","E","20140820","8800","88","0"
"Q35612869","E","20140821","4200","42","0"
"Q35612869","E","20140822","8800","88","0"
"Q35612869","E","20140825","8850","88","0"
"Q35612869","E","20140827","9350","93","0"
"Q35612869","E","20140829","9350","93","0"
"Q35612869","E","20140901","5650","56","0"
"Q35612869","E","20140902","9350","93","0"
"Q35612869","E","20140904","9350","93","0"
"Q35612869","E","20140905","9350","93","0"
"Q35612869","E","20140916","13950","139","0"
"Q35612869","E","20140922","15400","154","0"
"Q35612869","E","20140923","9800","93","0"
"Q35612869","E","20140924","9800","52","0"
"Q35612869","E","20140925","9800","93","0"
"Q35612869","E","20140926","9300","88","0"
"Q35612869","E","20140929","9300","88","0"
"Q35612869","E","20140930","21600","152","0"
"Q54571050","A","20140404","398400","498","0"
"Q54571050","B","20140405","104320","104","0"
"Q54571050","D","20140519","6800","68","0"
"Q54571050","D","20140803","5150","51","0"
"Q54571050","B","20140908","11560","11","0"
"Q52665523","A","20140420","7900","7","0"
"Q13502618","D","20140405","18250","182","0"
"Q13502618","B","20140607","49200","48","0"
"Q13502618","A","20140720","13600","113","0"
"Q84200556","D","20140921","10000","100","0"
"Q51679929","D","20140901","5050","75","0"
"Q51679929","D","20140903","5800","58","0"
"Q74148392","A","20140504","132700","231","0"
"Q74148392","B","20140720","57310","57","0"
"Q74148392","B","20140803","105430","104","0"
"Q55986667","D","20140613","6000","60","0"
"Q55986667","C","20140630","2100","10","0"
"Q55986667","D","20140706","1500","15","0"
"Q55986667","D","20140711","1000","10","0"
"Q55986667","C","20140930","5700","28","0"
"Q62676348","A","20140409","74000","74","0"
"Q62676348","B","20140512","28280","28","0"
"Q62676348","A","20140513","77400","386","0"
"Q62676348","E","20140513","4200","63","0"
"Q62676348","C","20140716","2000","10","0"
"Q62676348","A","20140806","30400","30","0"
"Q62676348","C","20140827","1400","7","0"
"Q62676348","A","20140917","73000","73","0"
"Q12121637","D","20140516","13400","134","0"
"Q12121637","D","20140531","4200","42","0"
"Q12121637","D","20140723","5200","52","0"
"Q12121637","D","20140730","10200","102","0"
"Q12121637","D","20140812","5050","50","0"
"Q12121637","D","20140820","6300","63","0"
"Q12121637","D","20140914","11000","110","0"
"Q67548812","A","20140503","6900","6","0"
"Q67548812","A","20140513","13650","13","0"
"Q67548812","D","20140518","3650","36","0"
"Q67548812","A","20140629","55000","55","0"
"Q67548812","D","20140907","13600","136","0"
"Q13228134","A","20140406","116000","116","0"
"Q13228134","A","20140519","155200","155","0"
"Q13228134","A","20140712","24000","24","0"
"Q13228134","A","20140729","24000","24","0"
"Q13228134","A","20140823","54500","54","0"
"Q13228134","B","20140906","9000","9","0"
"Q13228134","A","20140914","127400","127","0"
"Q46587330","A","20140514","20400","19","0"
"Q46587330","A","20140604","16000","16","0"
"Q46587330","E","20140604","11050","110","0"
"Q04808872","D","20140401","1000","10","0"
"Q04808872","D","20140402","3450","34","0"
"Q04808872","A","20140404","4400","4","0"
"Q04808872","D","20140405","3350","33","0"
"Q04808872","D","20140410","1750","17","0"
"Q04808872","A","20140411","4400","4","0"
"Q04808872","D","20140411","1750","17","0"
"Q04808872","A","20140413","4400","4","0"
"Q04808872","D","20140418","1750","17","0"
"Q04808872","D","20140503","4900","49","0"
"Q04808872","D","20140512","8200","82","0"
"Q04808872","D","20140618","5300","53","0"
"Q04808872","D","20140712","2650","26","0"
"Q04808872","D","20140713","17050","170","0"
"Q04808872","D","20140719","6500","65","0"
"Q04808872","A","20140726","19500","19","0"
"Q04808872","D","20140728","500","5","0"
"Q04808872","D","20140731","5250","52","0"
"Q04808872","D","20140802","6400","64","0"
"Q04808872","D","20140811","3800","38","0"
"Q04808872","D","20140812","11350","113","0"
"Q04808872","D","20140818","1500","5","1000"
"Q04808872","D","20140904","2100","21","0"
"Q04808872","D","20140912","4900","49","0"
"Q04808872","D","20140914","2000","20","0"
"Q44621567","A","20140414","5000","5","0"
"Q44621567","A","20140901","10000","10","0"
"Q44621567","B","20140901","4900","4","0"
"Q93241463","D","20140912","5450","54","0"
"Q73080943","B","20140702","13400","12","0"
"Q73080943","A","20140720","118000","118","0"
"Q73080943","A","20140726","7500","7","0"
"Q40650007","B","20140417","78240","78","0"
"Q40650007","B","20140420","54840","40","7280"
"Q40650007","B","20140421","34900","34","0"
"Q40650007","B","20140423","104290","104","0"
"Q40650007","B","20140429","24680","24","0"
"Q40650007","B","20140506","15720","15","0"
"Q40650007","A","20140511","319900","319","0"
"Q40650007","B","20140523","16120","16","0"
"Q40650007","A","20140524","92000","92","0"
"Q40650007","B","20140528","2000","2","0"
"Q40650007","B","20140604","18140","18","0"
"Q40650007","B","20140612","36820","36","0"
"Q40650007","B","20140614","21000","21","0"
"Q40650007","B","20140625","25040","16","4200"
"Q40650007","B","20140630","32680","32","0"
"Q40650007","B","20140706","26500","26","0"
"Q40650007","B","20140730","61370","61","0"
"Q40650007","B","20140807","56300","55","0"
"Q40650007","A","20140817","10000","10","0"
"Q40650007","B","20140910","14500","14","0"
"Q40650007","B","20140921","23520","23","0"
"Q90866560","A","20140404","239900","237","0"
"Q90866560","A","20140409","55600","55","0"
"Q90866560","A","20140415","19660","19","0"
"Q90866560","A","20140501","308000","308","0"
"Q90866560","A","20140624","156900","156","0"
"Q90866560","A","20140704","7900","7","0"
"Q90866560","A","20140705","31500","31","0"
"Q90866560","A","20140711","15000","15","0"
"Q90866560","A","20140715","20000","20","0"
"Q90866560","A","20140719","264000","264","0"
"Q90866560","A","20140817","195000","195","0"
"Q35532393","A","20140401","4000","4","0"
"Q35532393","A","20140403","29600","29","0"
"Q35532393","A","20140405","22800","22","0"
"Q35532393","A","20140416","10000","10","0"
"Q35532393","A","20140420","195000","195","0"
"Q35532393","A","20140501","3950","3","0"
"Q35532393","A","20140522","8000","8","0"
"Q35532393","A","20140601","94000","94","0"
"Q35532393","A","20140604","10000","10","0"
"Q35532393","A","20140610","50000","50","0"
"Q35532393","A","20140611","29900","29","0"
"Q35532393","A","20140615","6000","6","0"
"Q35532393","A","20140621","5000","5","0"
"Q35532393","A","20140622","20000","20","0"
"Q35532393","A","20140626","5600","5","0"
"Q35532393","A","20140629","34000","34","0"
"Q35532393","A","20140630","8000","8","0"
"Q35532393","A","20140703","16770","16","0"
"Q35532393","A","20140712","15900","15","0"
"Q35532393","A","20140718","6000","6","0"
"Q35532393","A","20140726","44000","44","0"
"Q35532393","A","20140729","20000","20","0"
"Q35532393","A","20140816","5600","5","0"
"Q35532393","A","20140909","33000","32","0"
"Q05747909","E","20140419","3750","37","0"
"Q05747909","D","20140531","11800","118","0"
"Q05747909","E","20140608","3750","37","0"
"Q05747909","E","20140613","7450","74","0"
"Q05747909","B","20140906","13490","65","0"
"Q42744599","B","20140418","71760","71","0"
"Q42744599","B","20140523","40000","40","0"
"Q42744599","A","20140711","11500","11","0"
"Q42744599","A","20140829","109000","109","0"
"Q41251862","A","20140404","10000","10","0"
"Q41251862","A","20140406","12000","12","0"
"Q41251862","A","20140417","10000","10","0"
"Q41251862","A","20140430","15900","15","0"
"Q41251862","D","20140623","1900","19","0"
"Q41251862","A","20140630","110900","110","0"
"Q41251862","A","20140906","93500","93","0"
"Q26654391","B","20140504","109220","109","0"
"Q85593216","C","20140403","15200","76","0"
"Q85593216","E","20140419","10000","100","0"
"Q85593216","C","20140502","16300","81","0"
"Q85593216","D","20140503","41800","418","0"
"Q85593216","B","20140507","48950","48","0"
"Q85593216","A","20140522","36100","180","0"
"Q85593216","C","20140527","18800","89","0"
"Q85593216","D","20140608","32050","320","0"
"Q85593216","D","20140613","52100","521","0"
"Q85593216","B","20140625","17580","17","0"
"Q85593216","C","20140626","11500","57","0"
"Q85593216","D","20140705","54250","542","0"
"Q85593216","D","20140706","27200","272","0"
"Q85593216","E","20140713","7450","74","0"
"Q85593216","A","20140724","39000","195","0"
"Q85593216","A","20140807","29000","145","0"
"Q85593216","A","20140808","7900","7","0"
"Q85593216","D","20140814","34500","345","0"
"Q85593216","C","20140905","10100","50","0"
"Q85593216","A","20140916","82600","82","0"
"Q85593216","C","20140916","7400","37","0"
"Q85593216","A","20140919","25800","25","0"
"Q85593216","B","20140930","11960","11","0"
"Q53155612","A","20140427","4000","104","0"
"Q53155612","D","20140706","6400","64","0"
"Q53155612","D","20140719","5450","54","0"
"Q96248779","D","20140405","9700","97","0"
"Q96248779","A","20140413","58000","58","0"
"Q96248779","A","20140629","75000","75","0"
"Q47642830","D","20140417","10700","107","0"
"Q47642830","D","20140515","7900","79","0"
"Q47642830","D","20140624","4400","44","0"
"Q32722127","B","20140411","14390","14","0"
"Q32722127","B","20140415","3380","3","0"
"Q73916473","C","20140409","2200","11","0"
"Q73916473","B","20140419","6770","6","0"
"Q73916473","D","20140507","2900","29","0"
"Q73916473","C","20140508","1300","6","0"
"Q73916473","C","20140510","3000","14","0"
"Q73916473","C","20140511","1500","7","0"
"Q73916473","A","20140514","6000","30","0"
"Q73916473","C","20140515","1200","6","0"
"Q73916473","C","20140602","1500","7","0"
"Q73916473","C","20140611","1200","4","0"
"Q73916473","C","20140616","3400","14","0"
"Q73916473","B","20140621","10480","10","0"
"Q73916473","A","20140623","10900","10","0"
"Q73916473","B","20140706","7830","7","0"
"Q73916473","C","20140709","1500","7","0"
"Q73916473","C","20140710","2400","12","0"
"Q73916473","A","20140711","1000","1","0"
"Q73916473","A","20140716","11000","11","0"
"Q73916473","D","20140719","1000","10","0"
"Q73916473","C","20140802","1500","7","0"
"Q73916473","C","20140805","1500","7","0"
"Q73916473","A","20140806","29000","29","0"
"Q73916473","C","20140815","5100","25","0"
"Q73916473","C","20140821","1600","8","0"
"Q73916473","C","20140823","1100","5","0"
"Q73916473","A","20140825","38360","38","0"
"Q73916473","A","20140903","147000","147","0"
"Q73916473","A","20140907","10640","10","0"
"Q73916473","C","20140909","2200","11","0"
"Q73916473","C","20140916","4200","21","0"
"Q73916473","B","20140919","12240","12","0"
"Q73916473","C","20140920","2000","10","0"
"Q41302604","A","20140422","81000","341","0"
"Q41302604","A","20140505","309400","1482","0"
"Q41302604","A","20140613","175150","413","3650"
"Q41302604","A","20140619","31860","159","0"
"Q41302604","A","20140718","6000","6","0"
"Q41302604","A","20140817","25000","125","0"
"Q01375704","B","20140621","145700","145","0"
"Q01375704","A","20140703","18000","118","0"
"Q15173217","A","20140623","78320","178","0"
"Q94722595","E","20140411","11400","114","0"
"Q94722595","A","20140423","159000","795","0"
"Q54513832","B","20140611","8780","8","0"
"Q54513832","D","20140730","30000","289","0"
"Q54513832","D","20140808","13060","103","1360"
"Q54513832","D","20140906","4300","43","0"
"Q75874105","A","20140425","42600","42","0"
"Q75874105","A","20140506","89400","88","0"
"Q75874105","A","20140927","18140","18","0"
"Q87625298","A","20140401","20000","20","0"
"Q87625298","B","20140507","17720","17","0"
"Q87625298","B","20140518","25800","25","0"
"Q87625298","C","20140624","2400","12","0"
"Q87625298","C","20140702","6800","22","0"
"Q87625298","B","20140712","60780","60","0"
"Q87625298","C","20140717","3550","17","0"
"Q87625298","A","20140719","140400","138","0"
"Q87625298","C","20140722","3200","2","0"
"Q87625298","C","20140724","1800","9","0"
"Q87625298","C","20140805","4200","7","0"
"Q87625298","A","20140904","90000","90","0"
"Q87625298","B","20140906","141350","141","0"
"Q75929993","E","20140415","7450","74","0"
"Q75929993","A","20140511","10000","10","0"
"Q75929993","D","20140525","2400","24","0"
"Q75929993","A","20140604","7800","7","0"
"Q75929993","E","20140605","3800","38","0"
"Q75929993","D","20140615","6300","63","0"
"Q75929993","E","20140703","8400","84","0"
"Q75929993","D","20140717","5200","52","0"
"Q75929993","C","20140725","1400","7","0"
"Q75929993","A","20140726","3500","3","0"
"Q75929993","D","20140808","6100","61","0"
"Q75929993","D","20140816","17200","172","0"
"Q75929993","C","20140908","2550","12","0"
"Q75929993","D","20140922","6750","67","0"
"Q75929993","D","20140926","6200","62","0"
"Q63214479","B","20140405","23800","23","0"
"Q63214479","B","20140903","33330","33","0"
"Q20648817","A","20140412","8000","8","0"
"Q20648817","D","20140513","3200","32","0"
"Q20648817","A","20140518","19900","19","0"
"Q20648817","B","20140518","14900","14","0"
"Q20648817","D","20140605","13100","131","0"
"Q20648817","A","20140628","32200","32","0"
"Q20648817","A","20140703","12500","12","0"
"Q20648817","D","20140703","7050","70","0"
"Q20648817","A","20140810","34050","33","0"
"Q20648817","A","20140814","6500","6","0"
"Q20648817","A","20140913","39900","39","0"
"Q20648817","A","20140927","37600","37","0"
"Q20648817","A","20140930","11600","11","0"
"Q74675184","B","20140415","9900","9","0"
"Q74675184","C","20140427","2200","11","0"
"Q74675184","B","20140619","35000","35","0"
"Q74675184","B","20140629","12500","12","0"
"Q74675184","B","20140708","5990","5","0"
"Q74675184","B","20140710","6990","6","0"
"Q74675184","B","20140714","3880","3","0"
"Q74675184","B","20140802","86000","75","0"
"Q74675184","B","20140822","17630","17","0"
"Q74675184","B","20140831","27080","27","0"
"Q74675184","B","20140906","8990","8","0"
"Q18530082","D","20140430","7550","75","0"
"Q18530082","A","20140501","44000","44","0"
"Q18530082","D","20140501","1900","19","0"
"Q18530082","D","20140517","3150","31","0"
"Q18530082","D","20140618","11400","114","0"
"Q18530082","D","20140814","9450","94","0"
"Q18530082","D","20140905","11700","117","0"
"Q18530082","D","20140916","6100","61","0"
"Q18530082","D","20140920","5900","59","0"
"Q13266040","A","20140411","75000","375","0"
"Q46733776","A","20140428","51000","51","0"
"Q46733776","A","20140630","10000","50","0"
"Q46733776","C","20140730","10800","54","0"
"Q46733776","C","20140801","6200","31","0"
"Q46733776","C","20140803","6500","32","0"
"Q29714665","A","20140506","7000","7","0"
"Q29714665","D","20140509","5000","50","0"
"Q29714665","B","20140510","107110","803","0"
"Q29714665","D","20140517","11700","175","0"
"Q29714665","B","20140612","32240","240","0"
"Q29714665","D","20140708","6050","60","0"
"Q29714665","D","20140722","1850","27","0"
"Q29714665","A","20140811","10000","10","0"
"Q29714665","D","20140816","1750","26","0"
"Q29714665","A","20140825","4000","4","0"
"Q29714665","D","20140925","2000","30","0"
"Q71381553","A","20140509","15000","15","0"
"Q71381553","A","20140624","50350","50","0"
"Q71381553","A","20140916","23180","23","0"
"Q84629924","A","20140417","89500","89","0"
"Q84629924","B","20140615","29000","29","0"
"Q84629924","A","20140624","7000","7","0"
"Q98347221","D","20140606","7250","72","0"
"Q98347221","D","20140624","12100","121","0"
"Q76461154","A","20140410","76000","380","0"
"Q76461154","A","20140414","17300","86","0"
"Q76461154","E","20140512","13050","130","0"
"Q76461154","A","20140518","101350","462","0"
"Q76461154","D","20140518","1200","12","0"
"Q76461154","A","20140520","4750","24","0"
"Q76461154","E","20140520","4700","47","0"
"Q76461154","A","20140603","12000","60","0"
"Q76461154","E","20140605","7450","74","0"
"Q76461154","A","20140611","387500","1937","0"
"Q76461154","A","20140618","67600","338","0"
"Q76461154","C","20140622","6000","30","0"
"Q76461154","A","20140625","337220","1649","0"
"Q76461154","A","20140715","12300","23","0"
"Q76461154","A","20140716","18050","90","0"
"Q76461154","A","20140726","29000","145","0"
"Q76461154","A","20140731","149150","745","0"
"Q76461154","D","20140731","2100","21","0"
"Q76461154","A","20140808","59000","275","0"
"Q76461154","A","20140809","199000","979","0"
"Q76461154","A","20140826","3900","19","0"
"Q57426196","B","20140403","15890","113","0"
"Q57426196","B","20140405","193190","1433","0"
"Q57426196","B","20140406","7900","53","0"
"Q57426196","D","20140406","3950","39","0"
"Q57426196","B","20140409","26040","195","0"
"Q57426196","B","20140415","42150","315","0"
"Q57426196","B","20140416","48040","360","0"
"Q57426196","B","20140420","36540","263","0"
"Q57426196","B","20140422","110120","825","0"
"Q57426196","B","20140423","31910","15","14770"
"Q57426196","B","20140425","29790","218","0"
"Q57426196","B","20140428","11000","133","0"
"Q57426196","B","20140429","96730","720","0"
"Q57426196","B","20140501","68280","510","0"
"Q57426196","B","20140503","26460","195","0"
"Q57426196","B","20140504","36410","270","0"
"Q57426196","B","20140505","31000","233","0"
"Q57426196","B","20140506","115760","863","0"
"Q57426196","B","20140507","40600","300","0"
"Q57426196","B","20140509","17280","128","0"
"Q57426196","B","20140521","55360","405","0"
"Q57426196","D","20140521","1750","17","0"
"Q57426196","B","20140524","15000","113","0"
"Q57426196","B","20140526","24800","180","0"
"Q57426196","B","20140601","29970","218","0"
"Q57426196","D","20140601","1750","17","0"
"Q57426196","B","20140603","51790","383","0"
"Q57426196","D","20140603","8200","81","0"
"Q57426196","B","20140606","56260","399","0"
"Q57426196","D","20140613","5050","75","0"
"Q57426196","B","20140614","47730","353","0"
"Q57426196","B","20140615","36770","270","0"
"Q57426196","B","20140616","32980","240","0"
"Q57426196","B","20140619","68880","510","0"
"Q57426196","D","20140621","1750","17","0"
"Q57426196","B","20140623","20820","150","0"
"Q57426196","B","20140624","40950","300","0"
"Q57426196","B","20140625","33950","203","6500"
"Q57426196","E","20140627","8400","84","0"
"Q57426196","B","20140630","46310","345","0"
"Q57426196","B","20140702","37850","370","0"
"Q57426196","B","20140703","12030","120","0"
"Q57426196","B","20140707","21990","210","0"
"Q57426196","B","20140709","29650","290","0"
"Q57426196","B","20140711","74600","740","0"
"Q57426196","B","20140712","14100","140","0"
"Q57426196","B","20140714","41990","410","0"
"Q57426196","B","20140717","20490","200","0"
"Q57426196","B","20140719","74070","740","0"
"Q57426196","B","20140720","23050","230","0"
"Q57426196","B","20140724","28620","270","0"
"Q57426196","D","20140726","5150","51","0"
"Q57426196","B","20140730","33090","1330","0"
"Q57426196","B","20140803","13860","130","0"
"Q57426196","B","20140804","19750","190","0"
"Q57426196","B","20140805","7200","70","0"
"Q57426196","B","20140807","18670","180","0"
"Q57426196","B","20140808","81660","810","0"
"Q57426196","D","20140811","4900","49","0"
"Q57426196","B","20140814","36110","360","0"
"Q57426196","B","20140815","40200","390","0"
"Q57426196","B","20140818","41570","400","0"
"Q57426196","B","20140821","10970","100","0"
"Q57426196","A","20140823","202300","202","0"
"Q57426196","B","20140825","17230","170","0"
"Q57426196","B","20140827","18860","180","0"
"Q57426196","B","20140828","15650","150","0"
"Q57426196","B","20140829","77930","770","0"
"Q57426196","B","20140830","14460","140","0"
"Q57426196","B","20140902","30800","290","100"
"Q57426196","B","20140903","16810","160","0"
"Q57426196","B","20140906","86410","860","0"
"Q57426196","B","20140910","33240","330","0"
"Q57426196","B","20140911","78360","770","0"
"Q57426196","B","20140917","20080","190","0"
"Q57426196","B","20140918","18810","180","0"
"Q57426196","B","20140920","27800","270","0"
"Q57426196","D","20140921","5050","50","0"
"Q57426196","B","20140922","40850","100","15400"
"Q57426196","B","20140926","39310","380","0"
"Q57426196","D","20140926","4100","41","0"
"Q57426196","B","20140930","85040","840","0"
"Q67721307","D","20140928","10000","100","0"
"Q95108661","A","20140812","39000","39","0"
"Q49523782","D","20140418","4250","42","0"
"Q49523782","D","20140514","1750","17","0"
"Q49523782","D","20140617","4750","47","0"
"Q49523782","D","20140702","7750","77","0"
"Q49523782","D","20140723","6050","60","0"
"Q49523782","B","20140927","55000","55","0"
"Q55478502","B","20140401","38010","380","0"
"Q55478502","B","20140403","36650","360","0"
"Q55478502","B","20140405","198210","6960","0"
"Q55478502","B","20140408","46720","460","10"
"Q55478502","B","20140410","15260","0","15260"
"Q55478502","B","20140412","95040","3950","0"
"Q55478502","B","20140413","40080","400","0"
